13599147.333333334;real;
13109548.666666666;real;
11776292.666666668;real;
12919777.333333334;real;
11395804.666666666;real;
11266404.666666666;real;
11325155.333333334;real;
11450925.333333332;real;
24049026.666666668;real;
22238493.333333332;real;
20236511.333333332;real;
30676708.666666668;real;
30426536.0;real;
30237531.721384205;real;
16091647.985989492;real;
35405318.69369369;real;
32560508.035714287;real;
32228580.625;real;
22826666.370106764;real;
24133177.822177824;real;
51405530.0;real;
22911567.137809187;real;
52773257.333333336;real;
10619427.491103202;real;
13062005.338078292;real;
18092103.333333336;real;
22316116.586538464;real;
22798368.684668988;real;
21483028.666666668;real;
33485468.0;real;
22644949.468085106;real;
23739270.08608321;real;
44886702.666666664;real;
14909099.732858416;real;
47689360.0;real;
12450262.5;real;
25023284.666666668;real;
